@relation 'train_set-weka.filters.unsupervised.attribute.Remove-R1-2,6,8-9-weka.filters.unsupervised.attribute.Remove-R1'

@attribute home_score numeric
@attribute away_score numeric
@attribute strength_code {PP,EV,SH}
@attribute shot_distance numeric
@attribute shot_angle numeric
@attribute shot_outcome {SHOT,MISSED_SHOT,GOAL}

@data
3,2,EV,0.169072,30.5,SHOT
1,0,PP,-0.700417,45,SHOT
2,1,EV,-1.006808,5.2,SHOT
0,0,EV,0.425778,37.9,SHOT
1,1,EV,0.947471,11.9,MISSED_SHOT
0,0,EV,0.032438,43.9,MISSED_SHOT
0,1,EV,0.777714,27.5,MISSED_SHOT
4,3,EV,-1.048213,53.1,MISSED_SHOT
2,2,EV,0.930909,23.5,MISSED_SHOT
1,0,EV,-0.348481,31.3,SHOT
2,1,EV,0.707327,28.5,MISSED_SHOT
1,0,EV,-0.261532,2,SHOT
3,1,EV,4.578622,11.5,SHOT
1,0,EV,-0.112477,27.3,MISSED_SHOT
0,1,EV,1.837662,23.7,SHOT
4,3,EV,-0.808068,18.4,SHOT
0,1,EV,0.309846,37.4,MISSED_SHOT
1,3,EV,0.276723,1.4,MISSED_SHOT
6,2,PP,0.856382,15.5,SHOT
2,3,EV,-0.348481,45,SHOT
5,2,SH,-1.201408,71.6,MISSED_SHOT
0,1,EV,-1.251093,11.3,SHOT
0,4,EV,0.322267,45.9,MISSED_SHOT
1,0,EV,-0.025528,41.5,SHOT
1,0,EV,-0.716979,33.7,SHOT
3,1,PP,-1.106179,35.5,SHOT
0,0,EV,0.334689,26,SHOT
2,4,PP,-0.721119,26.6,SHOT
1,1,SH,0.05728,29.4,SHOT
2,1,EV,1.365654,17.9,MISSED_SHOT
3,2,EV,0.843961,17.8,MISSED_SHOT
1,0,EV,1.191756,23,MISSED_SHOT
4,3,EV,-0.961264,65.6,SHOT
0,0,EV,-1.081336,49.4,SHOT
4,3,PP,-0.265673,14,GOAL
1,0,PP,-0.501677,7.4,MISSED_SHOT
0,0,EV,-1.255234,126.9,SHOT
2,3,EV,-1.12274,14,GOAL
0,2,EV,0.819118,29.4,MISSED_SHOT
1,1,EV,-1.085477,6.3,SHOT
4,4,EV,-0.924,22.6,SHOT
0,0,EV,0.417497,7.6,SHOT
1,0,SH,-1.02337,48.8,MISSED_SHOT
3,3,PP,-0.977826,59,MISSED_SHOT
0,0,PP,0.881224,32,MISSED_SHOT
3,1,EV,-0.551362,39.5,SHOT
2,0,PP,0.260161,35.2,MISSED_SHOT
0,3,PP,-0.075213,26.6,MISSED_SHOT
0,0,EV,1.113088,27.8,SHOT
2,0,EV,-0.207707,7.6,MISSED_SHOT
0,0,EV,-0.948843,14,MISSED_SHOT
0,3,EV,-0.63003,5.7,MISSED_SHOT
1,2,EV,0.264301,46,MISSED_SHOT
1,2,EV,0.260161,27.2,SHOT
0,0,EV,-0.592766,2.7,MISSED_SHOT
0,1,EV,0.475463,20,MISSED_SHOT
0,0,EV,-0.799787,3.6,SHOT
0,0,EV,-0.439571,31.8,SHOT
0,3,EV,0.032438,46.1,SHOT
4,1,PP,-0.609328,60.9,MISSED_SHOT
1,0,EV,-0.924,22.6,SHOT
0,1,EV,-0.820489,14.9,SHOT
3,3,EV,-0.754243,6.7,MISSED_SHOT
0,0,EV,1.187616,27,SHOT
0,1,EV,0.918488,31.5,MISSED_SHOT
1,1,EV,-0.886736,21,MISSED_SHOT
1,2,EV,-0.518239,37.9,MISSED_SHOT
1,1,EV,0.711467,7.7,MISSED_SHOT
1,2,EV,-0.062792,55.8,SHOT
2,2,EV,5.286634,0,SHOT
5,2,EV,-0.423009,4.6,SHOT
1,1,PP,-0.083494,48.7,SHOT
1,0,EV,-0.899157,72.9,SHOT
2,4,EV,-0.178724,0,SHOT
1,2,EV,-1.168285,8.1,SHOT
3,4,PP,0.558271,15.5,GOAL
1,1,EV,0.868803,19.7,SHOT
1,1,EV,0.25188,8.3,SHOT
0,0,EV,-0.112477,27.3,SHOT
2,3,SH,0.537569,56,MISSED_SHOT
1,3,PP,-0.522379,48.6,SHOT
4,4,EV,-0.555502,46.8,MISSED_SHOT
0,1,EV,0.376093,14.3,SHOT
4,3,EV,-0.112477,17.9,SHOT
2,3,EV,-0.278094,24.8,SHOT
2,0,EV,-1.147583,66.8,GOAL
4,3,EV,-1.031651,16.7,SHOT
1,1,EV,0.980595,0,SHOT
3,3,EV,-0.944702,28.6,GOAL
0,0,EV,-0.965404,0,MISSED_SHOT
3,1,EV,0.893646,18.4,MISSED_SHOT
2,2,EV,-0.758383,28.1,SHOT
3,2,EV,0.214616,40,SHOT
0,0,EV,0.926769,25.7,MISSED_SHOT
1,2,EV,-0.841192,36.9,MISSED_SHOT
2,2,EV,3.630465,18,SHOT
2,3,EV,-0.944702,28.6,SHOT
0,1,PP,0.338829,23,MISSED_SHOT
0,2,PP,-1.226251,45,SHOT
0,0,EV,-0.957123,9.5,SHOT
0,0,EV,-0.505817,5,SHOT
1,1,EV,0.25188,8.3,MISSED_SHOT
0,1,EV,0.396795,16.8,SHOT
0,1,EV,-1.093757,26.6,SHOT
0,0,EV,1.224879,28.5,SHOT
2,2,EV,0.036578,50.6,SHOT
3,1,EV,-0.679715,58,SHOT
0,3,SH,6.201668,6.2,SHOT
3,2,EV,0.823258,31.7,SHOT
1,1,PP,0.901926,3,GOAL
0,1,EV,-1.275936,26.6,GOAL
1,5,EV,0.210476,48,MISSED_SHOT
1,2,EV,0.968173,13.8,SHOT
0,2,EV,0.521008,10.8,MISSED_SHOT
3,3,EV,1.924611,26.9,SHOT
0,1,PP,-0.406447,78.7,MISSED_SHOT
7,2,EV,-0.878455,8.1,GOAL
1,2,EV,0.74459,23.2,MISSED_SHOT
0,5,EV,-1.048213,5.7,SHOT
1,1,EV,-0.025528,46.2,MISSED_SHOT
1,3,EV,-0.584485,8.1,SHOT
1,0,EV,0.773573,1.1,SHOT
3,2,EV,-0.04623,37.9,SHOT
3,4,PP,0.454761,32.7,MISSED_SHOT
0,1,EV,1.605798,10.1,SHOT
2,0,EV,-0.522379,48.6,GOAL
3,1,EV,-0.14146,32.2,MISSED_SHOT
4,3,EV,-1.168285,8.1,GOAL
0,0,EV,-0.609328,67.2,MISSED_SHOT
1,0,EV,0.376093,14.3,SHOT
1,1,EV,-0.965404,48.4,MISSED_SHOT
2,0,EV,1.775556,21,SHOT
3,3,EV,-0.04623,37.9,SHOT
0,1,EV,0.044859,37.2,SHOT
0,0,EV,0.086263,15.5,MISSED_SHOT
0,0,PP,-0.162162,37.2,MISSED_SHOT
2,0,EV,-0.091775,28.9,SHOT
2,1,EV,-1.160004,15.9,GOAL
1,0,EV,0.218757,38,SHOT
2,0,EV,-1.147583,23.2,SHOT
1,1,EV,0.901926,4,SHOT
1,4,EV,0.098684,32,SHOT
3,3,EV,0.425778,37.9,SHOT
4,2,EV,0.516867,37.3,GOAL
3,2,EV,-0.174583,47.6,SHOT
0,2,EV,0.752871,32.8,SHOT
3,1,EV,0.860522,11.3,MISSED_SHOT
0,2,PP,-0.195286,51.6,MISSED_SHOT
1,1,EV,1.191756,31,SHOT
0,0,EV,1.137931,22.5,MISSED_SHOT
2,1,EV,0.061421,42.8,SHOT
0,2,EV,1.154492,23.3,SHOT
2,0,EV,-0.472694,57,SHOT
4,0,EV,0.732169,35.8,SHOT
1,1,EV,0.823258,42.1,SHOT
0,1,EV,-0.779085,14,MISSED_SHOT
1,0,EV,0.003455,8.1,MISSED_SHOT
0,1,PP,0.802556,9.5,SHOT
0,0,EV,0.355391,59.9,SHOT
3,4,EV,-0.311217,52.3,SHOT
0,0,SH,-0.837051,7.6,SHOT
0,0,EV,1.266284,30.1,SHOT
2,4,EV,2.707151,24,SHOT
0,0,PP,0.798416,28.4,SHOT
2,1,EV,-0.162162,37.2,MISSED_SHOT
2,4,PP,0.065561,32.8,SHOT
2,1,EV,0.144229,34.5,MISSED_SHOT
2,3,PP,-1.255234,53.1,SHOT
3,5,EV,0.827399,6.2,SHOT
1,0,EV,0.185633,25.3,SHOT
0,1,EV,-1.068915,71.6,SHOT
2,1,PP,0.371952,28.3,SHOT
2,3,EV,0.135948,53.4,MISSED_SHOT
0,1,EV,0.872944,27.5,SHOT
0,0,EV,-0.228409,39.6,MISSED_SHOT
6,1,PP,-1.052353,45,GOAL
2,5,EV,1.150352,27.4,SHOT
1,1,EV,-0.112477,27.3,SHOT
1,1,EV,0.334689,38.5,SHOT
4,3,EV,-0.998528,26.6,GOAL
1,1,EV,-0.23669,11.7,MISSED_SHOT
0,1,EV,-0.526519,45,MISSED_SHOT
0,0,EV,-0.220128,0,MISSED_SHOT
1,1,EV,-0.990247,74.7,SHOT
1,2,PP,-0.414728,18.4,MISSED_SHOT
0,0,EV,-0.017247,27.3,MISSED_SHOT
0,0,EV,0.177352,69.3,SHOT
1,0,EV,0.45062,5,SHOT
0,0,EV,0.020016,23,MISSED_SHOT
1,2,EV,0.135948,16.6,MISSED_SHOT
3,2,EV,-0.924,32.5,SHOT
1,4,EV,-1.126881,60.3,MISSED_SHOT
0,3,EV,-0.100056,70.5,SHOT
4,3,PP,0.061421,42.8,SHOT
0,2,EV,-0.054511,76.4,MISSED_SHOT
0,2,EV,-0.82877,11.3,GOAL
0,3,EV,-0.211847,34.2,GOAL
0,2,EV,-0.948843,14,MISSED_SHOT
1,1,EV,-0.998528,26.6,SHOT
3,1,EV,0.077982,30.7,MISSED_SHOT
2,1,EV,0.516867,37.3,GOAL
0,2,EV,-0.13732,0,GOAL
0,1,EV,-0.253252,5.9,SHOT
0,0,EV,5.100315,4.7,SHOT
4,2,EV,-0.977826,31,MISSED_SHOT
3,5,EV,0.814978,24.7,MISSED_SHOT
2,0,PP,-1.048213,5.7,SHOT
2,2,EV,-0.832911,23.2,MISSED_SHOT
2,1,EV,-0.663153,21.3,GOAL
1,3,EV,-0.04623,6.7,MISSED_SHOT
1,0,EV,0.922629,17.2,MISSED_SHOT
0,1,EV,0.206335,44,SHOT
1,0,PP,-0.505817,17.7,SHOT
1,1,EV,0.15251,1.5,MISSED_SHOT
5,3,EV,0.177352,47,GOAL
0,0,EV,-0.886736,30.3,SHOT
4,3,PP,-1.126881,29.7,SHOT
0,0,EV,-0.385745,74.4,SHOT
1,4,PP,-0.791507,21.8,SHOT
2,2,EV,-0.050371,49.8,MISSED_SHOT
0,2,EV,-0.071073,67.2,SHOT
1,0,EV,0.376093,31.2,SHOT
2,0,EV,0.537569,24.4,SHOT
4,3,EV,0.525148,2.4,MISSED_SHOT
1,2,EV,-1.106179,35.5,SHOT
2,0,EV,-0.572064,27.8,SHOT
1,0,EV,-1.226251,45,MISSED_SHOT
0,1,EV,-1.02337,41.2,SHOT
7,5,EV,0.947471,28.8,SHOT
1,0,EV,0.355391,24.2,SHOT
1,3,PP,0.54171,29.7,MISSED_SHOT
2,2,EV,0.044859,58.5,MISSED_SHOT
0,1,EV,1.514709,31.9,MISSED_SHOT
1,2,EV,0.964033,27.4,SHOT
2,2,PP,0.612097,3.4,SHOT
2,0,PP,0.202195,34.9,SHOT
0,1,EV,-0.199426,31.6,SHOT
3,6,EV,0.305706,69.4,SHOT
1,1,EV,-0.874315,50.7,MISSED_SHOT
1,3,EV,-0.054511,1.7,SHOT
2,1,EV,0.525148,35.7,MISSED_SHOT
4,1,PP,-0.551362,0,GOAL
3,0,PP,-0.286375,10.1,SHOT
3,0,EV,-0.509958,2.5,SHOT
1,1,PP,-0.03795,35.5,SHOT
2,0,EV,-0.385745,0,GOAL
0,0,EV,-1.02337,48.8,SHOT
1,1,EV,0.785995,12.8,SHOT
1,2,EV,-0.104196,12.3,SHOT
2,1,EV,0.169072,35.7,SHOT
0,0,PP,-0.754243,6.7,MISSED_SHOT
0,2,SH,-0.377464,40.4,SHOT
3,3,PP,-0.464413,41.6,SHOT
0,1,EV,-1.160004,15.9,SHOT
1,1,PP,-0.965404,4.8,SHOT
6,3,EV,-0.965404,4.8,SHOT
1,1,EV,0.003455,81.9,MISSED_SHOT
4,3,EV,-0.866034,33.7,MISSED_SHOT
1,0,EV,-0.402307,30.6,SHOT
2,1,EV,-0.302937,34.8,SHOT
0,3,EV,-0.174583,3.7,GOAL
2,2,EV,0.699046,20.2,MISSED_SHOT
0,0,EV,0.785995,12.8,SHOT
2,3,EV,-1.02337,41.2,MISSED_SHOT
3,2,EV,0.160791,37.7,MISSED_SHOT
1,3,EV,0.483744,29.3,MISSED_SHOT
1,0,EV,-0.33606,36,SHOT
0,0,PP,0.024157,12.9,SHOT
3,5,EV,-1.056494,24,SHOT
2,1,EV,-0.439571,68.6,SHOT
1,0,EV,-0.319498,46.5,MISSED_SHOT
7,3,EV,0.115246,76.3,SHOT
0,5,EV,-0.000686,25.1,GOAL
1,1,EV,-0.290515,81.9,MISSED_SHOT
1,0,EV,-1.126881,60.3,GOAL
0,0,EV,-0.886736,59.7,SHOT
1,1,PP,-0.050371,40.2,MISSED_SHOT
3,1,EV,0.496165,6.1,SHOT
1,1,EV,0.881224,17.5,SHOT
0,2,EV,1.191756,31,MISSED_SHOT
4,0,EV,-0.087635,15.7,SHOT
4,3,EV,-0.369183,52.7,SHOT
0,0,EV,2.185458,2.6,MISSED_SHOT
0,0,EV,-0.526519,45,SHOT
0,1,EV,-0.278094,12.1,MISSED_SHOT
1,2,PP,-0.025528,33.2,SHOT
3,2,PP,-0.63417,0,SHOT
4,3,PP,-0.091775,65,SHOT
4,0,EV,-1.048213,5.7,SHOT
1,2,EV,0.93919,32.3,MISSED_SHOT
2,3,EV,0.061421,22.4,SHOT
2,1,EV,-0.903298,48,GOAL
0,1,EV,0.359531,17.2,SHOT
3,0,EV,-1.168285,8.1,SHOT
1,0,EV,0.479603,11.1,SHOT
0,1,EV,0.094544,73,SHOT
0,0,EV,-0.899157,36,SHOT
0,0,EV,0.293284,34.4,MISSED_SHOT
0,0,EV,0.860522,39.9,MISSED_SHOT
2,0,EV,-0.385745,2.2,MISSED_SHOT
2,0,PP,-0.708698,9.5,SHOT
1,1,EV,0.483744,0,SHOT
1,0,PP,0.732169,44.2,MISSED_SHOT
4,1,EV,-0.716979,33.7,SHOT
0,2,PP,-1.048213,36.9,SHOT
3,3,EV,-0.257392,63.4,MISSED_SHOT
6,2,EV,-1.238672,68.2,MISSED_SHOT
0,1,EV,0.392654,23.7,SHOT
4,0,EV,-0.220128,25.7,SHOT
1,2,EV,0.388514,34,MISSED_SHOT
1,0,EV,-0.882596,0,GOAL
2,2,EV,-0.133179,3.6,SHOT
0,1,PP,0.864663,5.1,SHOT
4,3,PP,-0.344341,51,GOAL
1,2,EV,0.285003,31.4,SHOT
0,0,EV,-1.056494,24,SHOT
2,2,EV,-0.050371,3.4,MISSED_SHOT
0,1,EV,-0.348481,58.7,SHOT
2,2,EV,-0.13732,20.1,MISSED_SHOT
0,2,PP,-1.056494,24,MISSED_SHOT
3,3,PP,-1.035791,60.9,MISSED_SHOT
2,0,EV,-1.056494,114,MISSED_SHOT
1,1,EV,0.376093,54.2,MISSED_SHOT
0,0,EV,0.566552,20.3,SHOT
1,1,PP,-1.02337,41.2,SHOT
2,0,EV,1.092386,27,MISSED_SHOT
2,2,PP,-0.145601,43.7,MISSED_SHOT
0,0,EV,-1.164145,33.7,SHOT
2,3,EV,-0.977826,59,SHOT
2,1,EV,-1.093757,26.6,SHOT
0,1,EV,0.065561,49.4,SHOT
0,0,EV,0.872944,29.7,SHOT
6,3,SH,4.793924,15,MISSED_SHOT
5,0,PP,0.318127,59.3,MISSED_SHOT
0,2,EV,-0.907438,26.6,SHOT
2,0,EV,-0.808068,18.4,GOAL
0,0,EV,3.700852,15.8,SHOT
1,1,EV,-0.841192,0,SHOT
3,3,SH,5.5392,12.6,SHOT
1,0,EV,-0.886736,21,SHOT
2,0,EV,-0.294656,6.1,SHOT
1,1,EV,-0.915719,81.3,MISSED_SHOT
0,1,EV,-1.085477,83.7,SHOT
1,4,EV,-0.961264,24.4,GOAL
2,0,EV,0.74459,30.4,MISSED_SHOT
0,1,EV,0.657642,5.6,MISSED_SHOT
5,1,EV,0.185633,28.5,SHOT
0,0,EV,0.583114,21.4,SHOT
1,2,EV,-1.147583,23.2,SHOT
1,1,EV,-0.414728,71.6,MISSED_SHOT
0,4,EV,-0.013107,53.1,SHOT
2,5,EV,0.587254,45,SHOT
1,0,EV,-0.394026,35.5,GOAL
0,1,EV,0.032438,33.7,MISSED_SHOT
0,0,EV,-0.232549,19.7,SHOT
0,4,EV,0.881224,35.7,SHOT
0,0,EV,-0.112477,79.4,SHOT
0,5,PP,-1.089617,0,SHOT
0,0,EV,0.773573,2.1,SHOT
3,1,EV,-0.924,4.4,SHOT
1,3,EV,0.135948,31.2,MISSED_SHOT
1,0,EV,0.297425,26.6,SHOT
2,0,EV,-0.195286,38.4,SHOT
1,0,EV,1.013718,38.2,SHOT
2,1,EV,-0.998528,26.6,MISSED_SHOT
1,2,EV,0.881224,42.1,SHOT
3,5,EV,-0.924,4.4,MISSED_SHOT
0,2,EV,0.819118,29.4,MISSED_SHOT
1,0,EV,-0.584485,81.9,SHOT
2,1,EV,0.819118,11.5,MISSED_SHOT
0,0,EV,-0.369183,24.6,SHOT
2,2,PP,-0.716979,56.3,SHOT
0,0,EV,-0.911579,13,MISSED_SHOT
5,2,EV,-0.667294,51.3,SHOT
0,0,EV,-1.073055,58,MISSED_SHOT
0,0,EV,0.003455,28.7,SHOT
2,0,EV,-0.965404,4.8,SHOT
1,1,EV,-0.054511,0,SHOT
3,1,EV,-0.886736,59.7,SHOT
0,1,PP,1.079965,19,SHOT
2,0,EV,-0.257392,15.9,SHOT
0,0,EV,-1.073055,32,SHOT
1,3,EV,-0.675575,3,MISSED_SHOT
0,1,EV,0.334689,28.9,SHOT
0,0,EV,1.108948,33.2,SHOT
2,0,EV,0.409216,27.7,MISSED_SHOT
2,0,EV,0.616237,35.3,SHOT
2,4,PP,-0.965404,48.4,GOAL
0,0,EV,-0.754243,20.6,SHOT
0,0,PP,-0.965404,41.6,SHOT
1,1,PP,0.069701,38.4,SHOT
3,1,EV,0.371952,6.5,MISSED_SHOT
0,1,EV,0.93919,2,MISSED_SHOT
0,1,EV,0.93505,10,MISSED_SHOT
1,7,EV,4.172861,2.5,SHOT
0,0,PP,-1.126881,29.7,SHOT
0,3,EV,-0.841192,3.8,MISSED_SHOT
0,0,EV,0.318127,30.7,SHOT
0,2,EV,0.732169,0,SHOT
1,2,PP,-1.085477,83.7,MISSED_SHOT
2,0,EV,2.272406,21.4,SHOT
3,1,EV,-1.015089,33.7,SHOT
1,3,EV,0.624518,6.8,MISSED_SHOT
0,0,EV,0.947471,19.1,MISSED_SHOT
1,1,EV,0.111106,54.6,MISSED_SHOT
5,3,EV,0.93919,35.9,SHOT
1,5,PP,-1.052353,45,SHOT
4,2,EV,1.104807,0.9,SHOT
4,2,EV,0.44234,42.4,SHOT
1,0,EV,1.042701,22.3,SHOT
0,2,EV,-0.965404,41.6,GOAL
0,0,EV,3.638746,13.1,MISSED_SHOT
0,0,EV,1.245582,23.4,SHOT
1,0,EV,-0.369183,24.6,SHOT
2,4,EV,-0.948843,14,SHOT
0,2,PP,-1.126881,7.1,SHOT
2,5,EV,3.783661,5.9,GOAL
0,1,EV,0.285003,22.3,SHOT
0,0,EV,-0.758383,0,MISSED_SHOT
2,4,SH,0.781854,29.9,SHOT
2,2,PP,-0.957123,9.5,MISSED_SHOT
0,0,PP,-0.054511,1.7,MISSED_SHOT
8,2,EV,-1.12274,14,GOAL
7,4,EV,-0.957123,55,SHOT
1,3,EV,-1.048213,36.9,SHOT
4,2,EV,-1.126881,7.1,SHOT
1,1,PP,0.371952,28.3,SHOT
1,0,EV,-1.255234,36.9,SHOT
3,2,PP,-0.866034,56.3,MISSED_SHOT
3,3,EV,-0.977826,59,GOAL
3,1,EV,-1.006808,5.2,GOAL
4,1,EV,0.077982,23.8,SHOT
5,4,PP,0.492025,32,GOAL
5,3,PP,-0.385745,0,SHOT
0,0,EV,0.409216,5.1,SHOT
3,0,EV,0.193914,1.4,SHOT
1,1,EV,-0.944702,28.6,SHOT
0,1,EV,-0.965404,41.6,GOAL
0,2,EV,0.765293,18.4,SHOT
0,0,EV,1.220739,13.4,SHOT
6,3,EV,-0.033809,10,SHOT
3,0,PP,0.980595,26.1,SHOT
5,2,EV,-0.062792,34.2,SHOT
0,0,EV,-0.675575,0,SHOT
0,0,PP,0.798416,41.3,SHOT
2,1,EV,-0.667294,9,MISSED_SHOT
1,0,EV,0.239459,41.1,SHOT
0,0,EV,0.599676,51.5,SHOT
1,2,EV,0.500305,42.4,SHOT
2,2,EV,-0.7294,42.7,SHOT
3,3,PP,0.566552,1.2,MISSED_SHOT
0,0,EV,0.699046,32.5,SHOT
0,1,SH,-0.497536,9.9,GOAL
0,0,EV,-0.990247,37.9,MISSED_SHOT
1,3,PP,-0.174583,3.7,SHOT
3,4,SH,0.827399,6.2,SHOT
0,0,PP,-0.509958,34.4,MISSED_SHOT
1,0,EV,0.280863,28.4,MISSED_SHOT
3,4,EV,1.361513,34.9,SHOT
3,5,EV,0.342969,31.9,MISSED_SHOT
4,2,EV,0.036578,65.6,MISSED_SHOT
6,1,EV,-0.025528,11.6,SHOT
0,0,EV,-0.559643,15.9,MISSED_SHOT
0,1,PP,0.690765,0,GOAL
0,1,EV,-0.004826,14.8,SHOT
1,0,EV,0.322267,45.9,MISSED_SHOT
4,3,EV,-1.197268,38.7,SHOT
0,0,EV,0.678344,41.1,MISSED_SHOT
1,0,EV,0.54171,29.7,SHOT
3,2,EV,0.272582,56.7,MISSED_SHOT
3,0,EV,4.876732,2.2,SHOT
6,1,EV,-0.348481,15.1,SHOT
0,1,PP,-1.139302,50.2,MISSED_SHOT
0,0,EV,-0.998528,10.3,SHOT
1,5,PP,-0.025528,48.5,SHOT
2,6,EV,-1.035791,60.9,GOAL
2,0,EV,0.529288,46.7,SHOT
2,1,EV,0.984735,34,MISSED_SHOT
1,0,PP,-0.758383,28.1,SHOT
2,1,PP,0.15665,39.8,SHOT
1,0,EV,0.777714,3.2,SHOT
1,4,EV,-0.957123,35,MISSED_SHOT
1,1,PP,2.338653,23.8,SHOT
4,1,EV,0.926769,27.9,SHOT
5,4,EV,-1.126881,7.1,SHOT
2,1,EV,-0.108337,23.4,MISSED_SHOT
0,2,EV,0.214616,74.2,SHOT
3,2,EV,0.752871,17.4,GOAL
2,1,SH,-0.423009,4.6,SHOT
0,3,EV,-0.489256,77.7,SHOT
0,0,EV,-1.168285,45,SHOT
2,0,EV,1.651343,13.9,SHOT
2,0,EV,-0.63003,63.4,SHOT
3,0,EV,0.193914,36.9,SHOT
1,2,EV,0.665922,26.6,MISSED_SHOT
3,1,EV,0.558271,15.5,MISSED_SHOT
0,0,PP,-0.054511,24.3,SHOT
0,0,EV,0.678344,47.4,SHOT
0,1,EV,0.893646,30.6,SHOT
2,4,EV,-1.197268,51.3,SHOT
0,2,EV,0.723888,37.3,MISSED_SHOT
1,2,PP,0.003455,8.1,SHOT
6,1,EV,1.108948,33.2,SHOT
2,2,PP,-0.899157,17.1,SHOT
2,0,PP,-0.145601,61.8,SHOT
3,0,EV,0.007595,80.3,MISSED_SHOT
1,1,EV,0.616237,23.5,SHOT
2,5,PP,0.889505,14.3,MISSED_SHOT
1,0,EV,-0.758383,45,SHOT
1,2,EV,0.516867,19.6,SHOT
0,0,EV,-1.068915,18.4,MISSED_SHOT
2,2,EV,-1.164145,33.7,SHOT
3,1,EV,-0.253252,38,SHOT
4,4,EV,-0.120758,8.9,SHOT
1,0,EV,-0.323639,33.1,SHOT
0,2,EV,1.096526,29.1,SHOT
1,2,EV,-1.106179,35.5,SHOT
0,3,EV,-0.348481,45,SHOT
1,1,EV,0.765293,9.6,SHOT
2,4,EV,-0.886736,59.7,GOAL
2,4,EV,-0.866034,56.3,MISSED_SHOT
2,2,EV,-0.344341,2.1,SHOT
0,2,EV,-0.787366,10.6,SHOT
1,1,EV,-0.013107,31,MISSED_SHOT
1,1,EV,0.334689,28.9,SHOT
3,1,EV,-1.081336,12.5,GOAL
1,3,EV,-0.613468,43,SHOT
2,1,EV,-0.998528,26.6,SHOT
3,1,PP,0.612097,26.1,SHOT
1,0,EV,1.299407,29.6,SHOT
5,3,EV,1.050982,32.9,SHOT
0,0,EV,-0.43543,40.1,SHOT
2,0,PP,1.001297,27,MISSED_SHOT
3,1,PP,-0.004826,34.6,GOAL
2,1,EV,0.44234,47.6,SHOT
2,1,EV,0.007595,32.3,MISSED_SHOT
2,1,EV,-0.808068,71.6,SHOT
2,0,EV,0.330548,71.1,SHOT
0,0,PP,0.93919,32.3,SHOT
2,2,EV,-0.584485,45,MISSED_SHOT
0,2,EV,0.309846,37.4,MISSED_SHOT
0,0,EV,-0.576205,37.4,SHOT
0,1,EV,0.285003,13.7,MISSED_SHOT
0,1,EV,-0.253252,84.1,MISSED_SHOT
5,4,EV,0.272582,33.3,SHOT
0,0,EV,-1.147583,23.2,MISSED_SHOT
2,2,EV,0.856382,0,MISSED_SHOT
2,0,PP,0.210476,42,SHOT
1,1,EV,-0.360903,70.2,MISSED_SHOT
1,0,EV,-1.081336,77.5,SHOT
1,0,EV,-1.048213,5.7,SHOT
0,2,EV,0.003455,42.7,SHOT
0,0,EV,0.558271,28.1,SHOT
0,0,EV,-0.870175,12.1,SHOT
2,1,EV,-0.886736,59.7,MISSED_SHOT
2,0,EV,-1.048213,36.9,MISSED_SHOT
0,2,PP,-0.261532,46.4,SHOT
3,5,EV,0.003455,47.3,SHOT
0,0,EV,-1.126881,7.1,SHOT
0,2,EV,0.74045,28,MISSED_SHOT
0,1,EV,-0.911579,13,SHOT
1,0,EV,0.429918,61.2,MISSED_SHOT
0,1,EV,0.678344,14.6,SHOT
1,5,EV,0.363671,57,SHOT
1,2,EV,0.15665,13.3,MISSED_SHOT
0,0,EV,-0.932281,51.3,SHOT
0,2,EV,5.079613,0.4,MISSED_SHOT
0,0,PP,-0.174583,56.8,SHOT
1,1,PP,-0.944702,61.4,SHOT
1,1,EV,-1.238672,68.2,MISSED_SHOT
3,3,EV,-0.166303,7.4,SHOT
0,0,EV,0.264301,30.3,SHOT
0,1,EV,-1.131021,0,SHOT
3,1,EV,-1.052353,45,SHOT
3,2,EV,0.500305,45.9,MISSED_SHOT
0,0,EV,-0.43543,43.4,SHOT
1,1,SH,5.998787,8.9,SHOT
4,1,PP,-1.106179,54.5,GOAL
0,1,EV,0.119387,6,SHOT
3,6,EV,-0.472694,57,GOAL
1,3,EV,-0.944702,28.6,SHOT
4,3,EV,-0.63417,2.9,MISSED_SHOT
1,1,EV,0.392654,38.7,SHOT
1,0,EV,0.769433,15.1,MISSED_SHOT
4,0,EV,0.011736,51.8,SHOT
0,1,SH,-0.791507,21.8,SHOT
2,1,EV,-0.957123,35,SHOT
5,3,EV,-0.886736,30.3,GOAL
2,3,EV,-1.085477,6.3,SHOT
5,3,EV,-0.716979,56.3,SHOT
1,2,EV,-0.460273,60.3,SHOT
6,3,PP,-0.033809,29.5,GOAL
1,4,SH,0.169072,35.7,MISSED_SHOT
1,0,EV,-1.006808,90,GOAL
0,0,EV,0.342969,58.1,SHOT
1,1,EV,-0.667294,62.1,SHOT
2,2,EV,-1.147583,23.2,SHOT
3,3,EV,-0.787366,42.5,MISSED_SHOT
2,1,EV,1.386356,32.5,MISSED_SHOT
2,3,EV,-0.203566,62.6,MISSED_SHOT
2,4,PP,-0.555502,43.2,MISSED_SHOT
1,1,PP,0.094544,25.2,GOAL
0,0,EV,-0.576205,52.6,SHOT
1,1,EV,0.943331,42.2,SHOT
0,0,EV,-1.031651,73.3,SHOT
3,3,EV,0.438199,11.3,MISSED_SHOT
1,0,EV,1.874926,7.1,MISSED_SHOT
